identifier,pos x,pos y,pos z,status
127735,-2.49319,-0.0760773,1.677518,success
127753,-2.592449,-0.001152709,1.727599,success
127773,-2.555414,0.2117013,1.490823,success
127780,-2.625679,0.01523475,1.742551,success
127793,-2.456214,0.1541905,1.743832,success
127805,-2.575267,-0.04534908,1.735974,success
127808,-2.422791,0.03450543,1.679478,success
127816,-2.490158,0.1418061,1.618019,success
127830,-2.443887,0.05050017,1.718853,success
127840,-2.527107,0.2094021,1.677008,success
127848,-2.603408,0.2050162,1.670015,success
127853,-2.435969,-0.03774007,1.642946,success
127858,-2.415693,0.1187432,1.687752,success
127859,-2.455817,0.1249883,1.591792,success
127860,-2.439294,0.07805996,1.673449,success
126896,-3.912294,-0.8648022,1.588144,success
127052,-3.616059,-0.8059804,1.701035,success
127378,-2.726608,-0.0934438,1.025419,success
127584,-2.807742,0.3544801,1.289534,success
127778,-2.627757,-0.0108908,1.692791,success
127791,-2.721264,0.0144625,1.731172,success
127796,-2.854021,-0.1241548,1.729761,success
127803,-2.942278,-0.1195392,1.722277,success
127821,-2.71025,0.4072444,1.311442,success
127831,-2.822577,0.1427397,1.357044,success
127927,-2.755496,-0.04436417,1.749333,success
127928,-2.533699,-0.0983725,1.690951,success
127932,-2.655809,0.03033926,1.724583,success
127936,-2.550676,0.2149437,1.667006,success
127943,-2.471299,0.1428049,1.643005,success
127944,-2.676928,0.09534723,1.612298,success
127945,-2.701337,0.08481447,1.691256,success
127949,-2.686121,0.06495529,1.724729,success
127972,-2.48137,-0.0276417,1.699849,success
127991,-2.712091,0.01336838,1.646012,success
127992,-2.530261,0.138463,1.587551,success
127995,-2.604576,0.1284575,1.658327,success
127999,-2.64313,-0.07338665,1.679043,success
128007,-2.641948,-0.0279132,1.682377,success
128022,-2.662224,0.06200434,1.668959,success
128023,-2.451896,-0.00421901,1.596302,success
128028,-2.468219,0.1410946,1.594694,success
128034,-2.526144,0.1961525,1.65655,success
128061,-2.77701,0.1414749,1.583788,success
126662,-2.838709,0.2227142,1.732115,success
127458,-3.564695,-0.8092282,1.732705,success
127731,-3.412107,-0.5796166,1.741352,success
127919,-2.744038,0.3314805,1.285412,success
128064,-2.705169,0.004698589,1.208247,success
128098,-2.762882,0.1693433,1.552762,success
128108,-2.547881,0.1506371,1.557255,success
128115,-2.682254,0.02381584,1.657776,success
128117,-2.465526,0.13711,1.689099,success
128137,-2.579634,0.1033286,1.686904,success
128139,-2.535296,0.1312016,1.681564,success
128144,-2.464216,0.1613737,1.618912,success
128158,-2.587495,0.1483577,1.648817,success
128161,-2.658952,0.03576495,1.30197,success
128165,-2.778,0.1848886,1.612337,success
128212,-2.842097,0.2019376,1.57288,success
128223,-2.81961,0.1794215,1.597104,success
128225,-2.899416,0.1576297,1.740612,success
126762,-4.890335,-0.8718931,1.597226,success
128070,-3.670027,-0.6187503,1.654315,success
128149,-3.158136,0.3721201,1.363728,success
128151,-2.802097,0.3875359,1.327046,success
128257,-2.904966,0.3043343,1.651048,success
128275,-2.584292,0.07576548,1.673903,success
128278,-2.553656,0.1317726,1.621793,success
128279,-2.718669,0.0834804,1.712552,success
128281,-2.677689,0.1246382,1.723597,success
128286,-2.466931,0.1204857,1.629416,success
128288,-2.770286,-0.01690716,0.965915,success
128309,-2.964712,0.360043,1.140213,success
128344,-2.858144,0.1046777,1.382044,success
128348,-2.447618,0.04842196,1.645136,success
128355,-2.488207,0.04903556,1.692876,success
128363,-2.700997,-0.05338593,1.733878,success
128371,-2.836238,-0.1090449,0.76621,success
128411,-2.572246,0.1185421,1.681996,success
126757,-5.359109,-0.7287157,1.38439,success
127016,-5.348155,-0.223967,1.047921,success
127583,-4.935983,0.06036806,0.2712553,success
128235,-3.792271,-0.7079293,1.706066,success
128400,-3.672875,-0.1749953,1.657578,success
128439,-2.862613,0.3512363,1.247092,success
128452,-2.477147,0.005662754,1.680991,success
128459,-2.672383,-0.1002231,1.695938,success
128474,-2.836634,-0.08919154,1.722792,success
128483,-2.582979,0.0978217,1.657427,success
128488,-2.476725,0.142352,1.683418,success
128489,-2.711303,0.08456318,1.568037,success
128490,-2.729465,-0.0103267,1.724028,success
128496,-2.706024,-0.04702972,1.717568,success
128498,-2.545197,0.2179338,1.548077,success
128500,-2.486814,0.05687816,1.67803,success
128504,-2.585426,-0.06981124,1.720927,success
128515,-2.764726,0.4182135,1.221447,success
128540,-2.808226,0.1113507,1.429663,success
128566,-2.441464,0.08135511,1.650869,success
128568,-3.182922,0.3744718,1.200995,success
128615,-2.837481,0.1945545,1.642337,success
128634,-2.481624,0.1044491,1.683717,success
126672,-5.385599,-0.6174406,1.474123,success
126676,-5.423575,-0.7110302,1.465138,success
126851,-5.389956,-0.5386677,1.478506,success
127823,-5.043668,0.111995,0.4880987,success
128354,-3.871064,-0.8071849,1.608348,success
128410,-4.183728,-0.6517367,1.743862,success
128533,-3.790062,-0.7840416,1.614423,success
128645,-3.52982,-0.6494493,1.740463,success
128651,-3.327509,0.3670322,1.049322,success
128652,-3.353477,0.3633837,1.096115,success
128666,-2.472223,0.0263536,1.662381,success
128673,-2.475923,0.04962751,1.643769,success
128691,-2.768455,0.09286845,1.4154,success
128693,-2.723874,0.007419944,1.680982,success
128696,-2.500273,0.1219107,1.641347,success
128704,-2.728302,0.05418798,1.721001,success
128707,-2.699207,0.004572749,1.625075,success
128709,-2.715055,0.07272714,1.697963,success
128712,-2.690294,-0.008256838,1.672966,success
128716,-2.793126,-0.08741258,1.723696,success
128718,-2.491821,0.07499851,1.668298,success
128719,-2.497483,0.0706504,1.681928,success
128720,-2.56169,0.1116548,1.463693,success
128721,-2.735255,0.03821777,1.458087,success
128725,-2.666548,-0.087743,1.665048,success
128726,-2.500112,0.03597818,1.674971,success
128727,-2.733725,0.07174568,1.445458,success
128735,-2.596977,-0.06582089,1.682928,success
128749,-3.190854,0.3902416,1.30752,success
128752,-2.78934,0.158702,1.573898,success
128755,-2.864907,0.186487,1.747698,success
128756,-2.867639,0.2686062,1.395932,success
128757,-2.858344,0.2089167,1.742449,success
128774,-2.827867,0.09439895,1.333438,success
128790,-2.496881,0.01975568,1.675938,success
128808,-2.704006,0.02888231,1.633735,success
128809,-2.615464,0.108846,1.650107,success
128812,-2.70349,0.4350593,1.316672,success
128832,-3.299335,-0.07899649,1.771273,success
128837,-2.710889,0.0950773,1.638527,success
128850,-2.865293,0.2429802,1.420266,success
126871,-5.434504,-0.8604043,1.687806,success
126933,-5.52139,-0.8104057,1.53264,success
127596,-5.56613,-0.8666429,1.59653,success
128552,-3.860975,-0.8050454,1.972538,success
128653,-3.407784,0.3380134,0.9039866,success
128665,-3.507032,-0.7535244,1.723416,success
128733,-3.52217,-0.7293836,1.727305,success
128857,-3.175683,0.4090908,1.319701,success
128858,-2.587321,-0.06338938,1.674719,success
128859,-2.6687,-0.07177304,1.657555,success
128860,-2.741638,-0.07657038,1.728161,success
128861,-2.852031,-0.1248508,1.732881,success
128862,-2.88906,-0.07311021,1.732403,success
128863,-2.473266,0.1255322,1.612053,success
128872,-2.64116,0.1272343,1.289722,success
128874,-2.770255,0.1830248,1.588348,success
128882,-2.738211,0.344294,1.29745,success
128892,-2.692113,0.002792329,1.679013,success
128893,-2.712521,0.0771845,1.683992,success
128894,-2.492166,0.1480239,1.624586,success
128896,-2.695695,0.02447662,1.608155,success
128900,-2.809522,0.02660689,1.735098,success
128907,-2.564715,0.1478818,1.670351,success
128909,-2.511033,0.1479283,1.600232,success
128923,-2.661556,0.01751719,1.669246,success
128929,-2.465629,0.04048838,1.661866,success
128957,-2.679783,0.06726822,1.646962,success
128959,-2.502024,0.1472526,1.611318,success
128980,-2.578859,-0.06050508,1.669223,success
128992,-2.490068,0.08078596,1.682953,success
129036,-2.536956,0.2003466,1.680273,success
129041,-2.547106,0.1169086,1.486161,success
129049,-2.647593,-0.007066473,1.697212,success
127534,-2.526984,0.188329,1.487013,success
127636,-2.599874,-0.08630513,1.702204,success
128715,-3.848673,-0.8182567,1.609195,success
129061,-2.986435,-0.1191466,1.720314,success
129063,-2.501102,0.1445913,1.674739,success
129064,-2.94886,-0.09766965,1.71054,success
129070,-2.502488,0.1521503,1.663262,success
129095,-2.822532,0.2957213,1.170849,success
129096,-2.712978,0.1010373,1.571329,success
129100,-2.741205,0.02034335,1.457865,success
129106,-2.683008,0.0567279,1.602938,success
129123,-2.705467,0.04550342,1.581303,success
129124,-2.649812,0.00880684,1.71427,success
129127,-2.761703,-0.09025358,1.731157,success
129140,-2.66936,-0.08755375,1.646057,success
129151,-2.472261,0.1327989,1.655427,success
129154,-2.692088,0.1170928,1.274626,success
129159,-2.850142,0.2213873,1.531979,success
129173,-2.463684,0.05087753,1.671185,success
129181,-2.584374,0.03899477,1.669834,success
129194,-2.50272,0.1558197,1.651404,success
129202,-2.716143,0.3981695,1.301639,success
129212,-2.863542,0.1568193,1.30786,success
129214,-2.896958,0.185689,1.709513,success
129223,-2.564976,0.1451948,1.4799,success
129238,-2.793654,-0.1222135,1.731783,success
128501,-5.184077,-0.6556314,0.5619466,success
128985,-3.870773,-0.8344194,1.958631,success
129161,-3.375937,0.3348848,0.8846344,success
129260,-2.542559,-0.01761533,1.665151,success
129279,-2.515769,0.05249316,1.665447,success
129287,-2.773809,0.07951549,1.386363,success
129300,-2.611681,0.05277288,1.65527,success
129309,-2.568964,0.093477,1.578791,success
129310,-2.708848,0.04869798,1.662221,success
129314,-2.700944,0.009555116,1.616707,success
129317,-2.528031,0.1277968,1.641301,success
129319,-2.708596,0.03742419,1.713259,success
129323,-2.51891,0.09670302,1.671638,success
129333,-2.709038,-0.05170228,1.712971,success
129341,-2.705617,0.09011533,1.577102,success
129343,-2.674601,-0.0973974,1.655058,success
129369,-2.724051,0.03144109,1.205558,success
129402,-2.856106,0.3365887,1.266961,success
129405,-2.854689,0.282813,1.134525,success
129415,-2.657393,0.1164933,1.339247,success
129420,-2.698095,0.01045872,1.676688,success
129423,-2.675196,9.910762E-05,1.71415,success
129424,-2.482007,0.1057897,1.685848,success
129427,-2.845692,0.2514138,1.445138,success
129428,-2.563815,0.1611788,1.628254,success
126793,-2.367899,-0.03303301,1.54793,success
127637,-2.870586,0.3162839,1.687773,success
129079,-3.597414,-0.1304651,1.708399,success
129163,-3.875854,-0.8107956,1.480121,success
129248,-3.284316,0.3513891,0.7867039,success
129371,-3.166837,0.3168872,1.362932,success
129436,-2.644936,-0.02019188,1.65695,success
129443,-2.605567,0.05502518,1.636773,success
129445,-2.882348,-0.01445274,1.734154,success
129463,-2.554305,0.2072801,1.661101,success
129464,-2.543881,0.2090298,1.666473,success
129476,-2.699433,0.02134708,1.690243,success
129502,-2.652797,0.01913974,1.721549,success
129505,-2.649318,0.001205191,1.720639,success
129510,-2.696041,0.01421644,1.648831,success
129513,-2.609102,0.1205844,1.6526,success
129518,-2.830462,0.1419311,1.356021,success
129529,-2.686548,0.008293077,1.60029,success
129553,-2.715813,0.1545341,1.594903,success
129554,-2.825768,0.1177725,1.34404,success
129577,-2.568252,0.1656479,1.665961,success
129590,-2.758968,0.2850508,1.255264,success
127955,-2.705678,0.04861864,1.72121,success
128754,-4.912601,-0.06659786,0.5845224,success
129639,-2.837147,0.3375902,1.7138,success
129640,-2.612477,0.05742182,1.617303,success
129641,-2.843386,0.2745593,1.477863,success
129645,-2.70363,0.0705431,1.686367,success
129659,-2.749831,0.1652319,1.556423,success
129666,-2.767809,0.1853168,1.593932,success
129674,-2.738819,0.008357719,1.450584,success
129676,-2.755742,0.24119,1.254465,success
129691,-2.726223,-0.006150082,1.727176,success
129715,-2.508113,0.1318592,1.692475,success
129734,-2.823181,0.09204643,1.348239,success
129741,-2.771642,0.1901403,1.624349,success
129746,-2.842804,-0.06943054,1.069085,success
129760,-2.808226,0.2262237,1.55294,success
129803,-2.847883,0.1608497,1.331964,success
129817,-2.841783,-0.04288594,1.717251,success
129821,-2.505064,0.1114064,1.681721,success
129825,-2.84163,0.2541048,1.451508,success
129289,-3.531572,-0.1597282,1.737732,success
129662,-2.895607,-0.1057518,0.9259125,success
129677,-3.20437,0.2799535,1.289294,success
129834,-2.754349,0.4007166,1.242949,success
129839,-2.523531,0.05250831,1.692606,success
129843,-2.698889,-0.02608711,1.742397,success
129846,-2.682905,-0.02432878,1.725233,success
129849,-2.738141,0.2528489,1.266852,success
129858,-2.838924,-0.06133787,1.729255,success
129864,-2.52655,0.1279448,1.687667,success
129865,-2.78674,0.1517205,1.517767,success
129867,-2.849545,0.189566,1.741374,success
129869,-2.715872,-0.02637358,1.593238,success
129873,-2.559365,0.2100506,1.662773,success
129875,-2.734847,0.02925059,1.430691,success
129877,-2.611117,0.1314801,1.575869,success
129900,-2.709216,0.1210059,1.645139,success
129907,-2.528612,0.1220982,1.689037,success
129909,-2.746377,0.1167676,1.543108,success
129923,-2.663443,-0.0585825,1.668033,success
129925,-2.667219,-0.02248587,1.725879,success
129939,-2.751207,0.3962692,1.238522,success
129946,-2.864278,0.2861146,1.425385,success
129951,-2.842561,0.2067858,1.440647,success
129955,-2.874558,0.1305042,1.276386,success
129971,-2.733061,0.06649509,1.770099,success
129977,-2.777618,0.03889687,1.738678,success
129978,-2.691505,0.04238509,1.648346,success
129980,-2.680302,-0.04983152,1.615852,success
130010,-2.855292,0.1436053,1.350499,success
130044,-2.831052,0.03235088,1.723507,success
130046,-2.703399,0.005350307,1.582722,success
130055,-2.764294,-0.03179464,1.759817,success
130063,-2.738059,0.09653658,1.520429,success
130066,-2.682979,0.01298331,1.721806,success
128276,-3.020279,-0.1094479,1.731578,success
128977,-4.810434,-0.6112199,1.29342,success
129574,-3.834602,-0.7306847,1.643215,success
130079,-2.87272,0.3465679,1.221619,success
130086,-2.758874,0.2289809,1.220897,success
130089,-2.728608,0.008707777,1.729582,success
130096,-2.723696,0.02818345,1.709018,success
130109,-2.702976,-0.02355079,1.530575,success
130116,-2.708711,0.08159713,1.704345,success
130124,-2.740373,-0.07343693,1.376296,success
130128,-2.713744,-0.007182911,1.429644,success
130141,-2.722221,0.06075276,1.726299,success
130158,-2.807239,-0.08919688,1.085739,success
130162,-2.826965,-0.07437806,1.737738,success
130191,-2.861546,0.3490309,1.730436,success
130216,-2.779181,0.2420056,1.189386,success
130256,-2.85641,0.2110467,1.521477,success
130273,-2.940841,-0.08930059,1.717038,success
130287,-2.719197,0.06669152,1.157415,success
129813,-4.299161,-0.8298065,1.575173,success
129908,-3.719592,-0.2359957,1.663961,success
130202,-3.33862,0.3433796,1.021545,success
130222,-3.888571,-0.6652923,1.703205,success
130262,-3.590751,-0.1422203,1.678209,success
130275,-3.912618,-0.8139197,1.574844,success
130297,-2.837717,0.3703631,1.253446,success
130307,-2.833532,0.2873589,1.109351,success
130350,-2.732504,0.1434383,1.662611,success
130352,-2.741651,0.03129587,1.470723,success
130365,-2.682695,-0.03299765,1.562565,success
130384,-2.835697,0.01586649,1.726511,success
130433,-2.707697,-0.02886292,1.386997,success
130434,-2.718037,0.192082,1.215901,success
130449,-2.686771,0.05389489,1.242849,success
130450,-2.790425,-0.07521431,1.157513,success
130473,-2.722309,0.04047127,1.727602,success
130478,-2.872508,0.3319262,1.234566,success
130501,-2.71975,-0.01048703,1.427825,success
129273,-5.047406,-0.6812915,0.6279832,success
130533,-2.706474,-0.01942134,1.602977,success
130534,-2.737522,-0.2047989,1.361178,success
130547,-2.711703,0.08341596,1.665957,success
130551,-2.652869,0.0365441,1.477532,success
130556,-2.716699,0.1097585,1.631102,success
130565,-3.588423,-0.137049,1.728241,success
130574,-2.695344,-0.05162688,1.320625,success
130582,-2.819145,-0.08146141,0.98066,success
130583,-2.775862,0.1774332,1.579943,success
130601,-2.84722,0.3323642,1.700631,success
130615,-2.775346,0.3084953,1.210258,success
130644,-2.813929,0.1001837,1.358897,success
130652,-2.833339,-0.113697,0.9660466,success
130654,-2.825038,0.3523511,1.255889,success
130666,-3.57991,-0.1475081,1.737817,success
130669,-2.795368,0.1931926,1.668665,success
130685,-2.700302,0.03687112,1.611234,success
130688,-2.87492,0.119398,1.306493,success
130695,-2.705031,0.04509078,1.657394,success
130710,-3.301569,0.2892842,1.228117,success
130714,-2.859547,0.3424273,1.693348,success
130717,-2.861219,0.2563171,1.422073,success
130719,-2.855974,0.309552,1.698293,success
128868,-2.730823,0.2637009,1.285942,success
129471,-5.000241,0.06259798,0.4715847,success
130770,-2.836595,0.3609805,1.256874,success
130780,-2.857293,0.3469784,1.719668,success
130781,-2.799851,0.2108599,1.118826,success
130785,-2.847985,0.3218256,1.693353,success
130795,-2.670219,-0.07743748,1.448919,success
130806,-2.851066,0.2191401,1.725756,success
130811,-2.795242,-0.09947257,1.103803,success
130832,-2.708332,-0.03889109,1.515972,success
130835,-2.829275,0.00523597,1.705597,success
130852,-2.884108,-0.09832914,1.02636,success
130866,-2.878675,-0.1096922,0.8960091,success
130867,-3.192477,0.388429,1.299927,success
130868,-3.257674,0.360059,1.079672,success
130871,-2.843426,0.3669928,1.233203,success
130881,-3.576342,-0.08484279,1.303253,success
